Name,Type1,Type2,Evolution,image_path,width,height,aspect_ratio,mode,format,file_size_kb,has_alpha,transparent_ratio,mean_r,mean_g,mean_b,brightness,contrast,is_dual_type
axew,Dragon,,,C:\Users\Newsk\Downloads\pokemon\data\images\axew.png,120,120,1.0,RGBA,PNG,2.80859375,True,0.9059722222222222,120.90324963072378,131.92245199409157,101.88183161004432,125.20307976366323,47.049136494189575,False
fraxure,Dragon,,,C:\Users\Newsk\Downloads\pokemon\data\images\fraxure.png,120,120,1.0,RGBA,PNG,4.7412109375,True,0.7995833333333333,116.495148995149,123.67221067221067,105.68884268884268,119.47616528066527,45.05357094323063,False
haxorus,Dragon,,,C:\Users\Newsk\Downloads\pokemon\data\images\haxorus.png,120,120,1.0,RGBA,PNG,7.8720703125,True,0.7051388888888889,132.05157795572305,114.77178520960905,56.159679698539804,113.25666321243524,45.17566862193734,False
cubchoo,Ice,,,C:\Users\Newsk\Downloads\pokemon\data\images\cubchoo.png,120,120,1.0,RGBA,PNG,2.75,True,0.8976388888888889,177.62279511533242,203.09701492537314,220.04341926729987,197.4121132971506,44.55305996963763,False
beartic,Ice,,,C:\Users\Newsk\Downloads\pokemon\data\images\beartic.png,120,120,1.0,RGBA,PNG,5.7666015625,True,0.67875,211.01599654128836,221.8084738434933,228.0977086035452,219.29849589277993,44.016568787900916,False
cryogonal,Ice,,,C:\Users\Newsk\Downloads\pokemon\data\images\cryogonal.png,120,120,1.0,RGBA,PNG,7.142578125,True,0.7303472222222223,119.98532062838012,150.2060262683492,178.4929178470255,144.39474092196755,60.27429916857628,False
shelmet,Bug,,,C:\Users\Newsk\Downloads\pokemon\data\images\shelmet.png,120,120,1.0,RGBA,PNG,2.677734375,True,0.9102083333333333,176.4168600154679,145.44624903325598,143.1616395978345,154.44601624129928,60.072116498556404,False
accelgor,Bug,,,C:\Users\Newsk\Downloads\pokemon\data\images\accelgor.png,120,120,1.0,RGBA,PNG,4.6376953125,True,0.839375,152.0687418936446,125.3385214007782,140.94984868136618,135.1105486381323,43.3045000992805,False
stunfisk,Ground,Electric,,C:\Users\Newsk\Downloads\pokemon\data\images\stunfisk.png,120,120,1.0,RGBA,PNG,4.8544921875,True,0.7813194444444445,184.5439822165767,148.594474436329,104.05620832010162,154.26601492537313,56.4321243062794,True
mienfoo,Fighting,,,C:\Users\Newsk\Downloads\pokemon\data\images\mienfoo.png,120,120,1.0,RGBA,PNG,3.7470703125,True,0.8759722222222223,209.0979843225084,166.0565509518477,130.46920492721165,174.86898208286672,55.61961423241356,False
mienshao,Fighting,,,C:\Users\Newsk\Downloads\pokemon\data\images\mienshao.png,120,120,1.0,RGBA,PNG,5.34375,True,0.8145138888888889,184.83976038936729,173.26806439535756,181.00599026581804,177.61012504679894,51.83002899237221,False
druddigon,Dragon,,,C:\Users\Newsk\Downloads\pokemon\data\images\druddigon.png,120,120,1.0,RGBA,PNG,7.77734375,True,0.6856249999999999,77.70863706648996,110.11287828584051,131.0223105809587,102.80768544289816,49.47607446086448,False
golett,Ground,Ghost,,C:\Users\Newsk\Downloads\pokemon\data\images\golett.png,120,120,1.0,RGBA,PNG,4.3955078125,True,0.8413888888888889,107.76357267950964,149.23073555166374,142.55429071803852,136.0709391418564,47.57467149312616,True
golurk,Ground,Ghost,,C:\Users\Newsk\Downloads\pokemon\data\images\golurk.png,120,120,1.0,RGBA,PNG,10.0244140625,True,0.5685416666666667,117.77402221149204,160.13246418799292,151.17753098342186,146.44642765169803,41.991573813033796,True
pawniard,Dark,Steel,,C:\Users\Newsk\Downloads\pokemon\data\images\pawniard.png,120,120,1.0,RGBA,PNG,3.2392578125,True,0.9019444444444444,136.30382436260624,117.48512747875354,115.16359773371104,122.84726345609066,66.74586719816746,True
bisharp,Dark,Steel,,C:\Users\Newsk\Downloads\pokemon\data\images\bisharp.png,120,120,1.0,RGBA,PNG,4.8173828125,True,0.83375,161.88178780284042,125.78404344193818,119.4093567251462,135.85055472013366,61.65475825857126,True
bouffalant,Normal,,,C:\Users\Newsk\Downloads\pokemon\data\images\bouffalant.png,120,120,1.0,RGBA,PNG,5.5517578125,True,0.6940972222222221,126.51078320090807,110.35573212258797,87.53234960272418,112.5842267877412,53.43047391455378,False
rufflet,Normal,Flying,,C:\Users\Newsk\Downloads\pokemon\data\images\rufflet.png,120,120,1.0,RGBA,PNG,3.2158203125,True,0.8860416666666666,190.91102985984156,184.66422912858013,179.52285191956125,185.94590554539914,65.03032174053305,True
braviary,Normal,Flying,,C:\Users\Newsk\Downloads\pokemon\data\images\braviary.png,120,120,1.0,RGBA,PNG,5.5390625,True,0.7788194444444445,101.88759811616954,89.3563579277865,94.6370486656201,93.70519748822605,56.20199783014913,True
vullaby,Dark,Flying,,C:\Users\Newsk\Downloads\pokemon\data\images\vullaby.png,120,120,1.0,RGBA,PNG,3.6416015625,True,0.8639583333333334,137.9509954058193,121.87697805002553,111.93057682491067,125.54921949974477,61.92304536969975,True
mandibuzz,Dark,Flying,,C:\Users\Newsk\Downloads\pokemon\data\images\mandibuzz.png,120,120,1.0,RGBA,PNG,5.673828125,True,0.785625,151.54745707806933,130.43764172335602,119.1156462585034,135.45876903142212,56.71603327478972,True
heatmor,Fire,,,C:\Users\Newsk\Downloads\pokemon\data\images\heatmor.png,120,120,1.0,RGBA,PNG,5.4638671875,True,0.793125,164.75629405840886,111.24907687143337,81.9718026183283,123.91012554548506,42.850439085793106,False
durant,Bug,Steel,,C:\Users\Newsk\Downloads\pokemon\data\images\durant.png,120,120,1.0,RGBA,PNG,3.09375,True,0.9140277777777778,134.5096930533118,131.0339256865913,131.43295638126008,132.11866962843294,66.70713158288292,True
deino,Dark,Dragon,,C:\Users\Newsk\Downloads\pokemon\data\images\deino.png,120,120,1.0,RGBA,PNG,2.96484375,True,0.8910416666666666,102.87954110898661,106.87189292543022,118.31102613129381,106.98224091778202,36.06162376242928,True
zweilous,Dark,Dragon,,C:\Users\Newsk\Downloads\pokemon\data\images\zweilous.png,120,120,1.0,RGBA,PNG,5.0654296875,True,0.8082638888888889,100.00470843897139,101.25280695400217,109.09199565374864,101.77329300977907,38.446614060246674,True
hydreigon,Dark,Dragon,,C:\Users\Newsk\Downloads\pokemon\data\images\hydreigon.png,120,120,1.0,RGBA,PNG,7.4140625,True,0.7559027777777778,111.83470839260313,97.5593172119488,114.48563300142247,103.75725917496443,43.16689117456882,True
larvesta,Bug,Fire,,C:\Users\Newsk\Downloads\pokemon\data\images\larvesta.png,120,120,1.0,RGBA,PNG,3.7373046875,True,0.8581944444444445,200.90058765915768,180.42556317335945,174.90009794319295,185.91769245837415,71.06370893345269,True
volcarona,Bug,Fire,,C:\Users\Newsk\Downloads\pokemon\data\images\volcarona.png,120,120,1.0,RGBA,PNG,5.1103515625,True,0.7930555555555556,181.696644295302,143.80302013422818,132.3963087248322,153.8328486577181,65.85441530607966,True
cobalion,Steel,Fighting,,C:\Users\Newsk\Downloads\pokemon\data\images\cobalion.png,120,120,1.0,RGBA,PNG,5.31640625,True,0.8004166666666667,111.69311064718163,159.04453723034098,160.63500347947112,145.06777383437716,61.64154205747153,True
terrakion,Rock,Fighting,,C:\Users\Newsk\Downloads\pokemon\data\images\terrakion.png,120,120,1.0,RGBA,PNG,6.86328125,True,0.6625694444444444,152.67009672772176,137.9409343486314,126.3399876517802,141.02244597653836,54.193783663857744,True
virizion,Grass,Fighting,,C:\Users\Newsk\Downloads\pokemon\data\images\virizion.png,120,120,1.0,RGBA,PNG,5.689453125,True,0.8071527777777778,158.7234425639179,178.47929420237668,107.08966510622975,164.43387684551675,43.25186617996559,True
tornadus-incarnate,Flying,,,C:\Users\Newsk\Downloads\pokemon\data\images\tornadus-incarnate.png,120,120,1.0,RGBA,PNG,5.7529296875,True,0.7614583333333333,165.97292576419213,157.989519650655,165.3461426491994,161.21521310043664,58.19965819731364,False
thundurus-incarnate,Electric,Flying,,C:\Users\Newsk\Downloads\pokemon\data\images\thundurus-incarnate.png,120,120,1.0,RGBA,PNG,5.765625,True,0.7665972222222223,153.93900624814043,162.9428741445998,171.4921154418328,161.22533115144302,65.88849350747856,True
reshiram,Dragon,Fire,,C:\Users\Newsk\Downloads\pokemon\data\images\reshiram.png,120,120,1.0,RGBA,PNG,8.529296875,True,0.6747916666666667,201.43070681187274,202.0168695280803,213.39888960068333,203.13915716421099,45.65925567026067,True
zekrom,Dragon,Electric,,C:\Users\Newsk\Downloads\pokemon\data\images\zekrom.png,120,120,1.0,RGBA,PNG,8.0107421875,True,0.6682638888888889,72.31149256855767,85.47686832740213,85.97257693112833,81.59693175633241,39.040392692687895,True
landorus-incarnate,Ground,Flying,,C:\Users\Newsk\Downloads\pokemon\data\images\landorus-incarnate.png,120,120,1.0,RGBA,PNG,5.2998046875,True,0.7648611111111111,182.61872415829887,158.78588304784407,148.32073242764324,164.71887536916714,56.26441638911943,True
kyurem,Dragon,Ice,,C:\Users\Newsk\Downloads\pokemon\data\images\kyurem.png,120,120,1.0,RGBA,PNG,6.4365234375,True,0.7857638888888889,161.54716369529984,177.7743922204214,180.77536466774717,173.26456175040516,53.77961806143842,True
keldeo-ordinary,Water,Fighting,,C:\Users\Newsk\Downloads\pokemon\data\images\keldeo-ordinary.png,120,120,1.0,RGBA,PNG,4.5986328125,True,0.8529861111111111,171.03495512517713,165.5484175720359,153.30987246102976,165.79369815777042,54.84734752588745,True
meloetta-aria,Normal,Psychic,,C:\Users\Newsk\Downloads\pokemon\data\images\meloetta-aria.png,120,120,1.0,RGBA,PNG,3.16015625,True,0.9189583333333333,157.40788346186804,163.51499571550985,146.2853470437018,159.7247892030848,57.2367283731386,True
genesect,Bug,Steel,,C:\Users\Newsk\Downloads\pokemon\data\images\genesect.png,120,120,1.0,RGBA,PNG,5.8466796875,True,0.8084027777777778,157.38238492207321,130.61544037694816,156.76875679594056,141.6002348677057,55.80569835009107,True
chespin,Grass,,,C:\Users\Newsk\Downloads\pokemon\data\images\chespin.png,120,120,1.0,RGBA,PNG,3.822265625,True,0.8890972222222222,164.11396368190356,159.6493425172198,102.20538509705698,154.43565309956168,50.13882704587849,False
quilladin,Grass,,,C:\Users\Newsk\Downloads\pokemon\data\images\quilladin.png,120,120,1.0,RGBA,PNG,4.8525390625,True,0.8269444444444445,146.88081861958267,146.2467897271268,83.17977528089888,139.24672471910114,55.14886213777356,False
chesnaught,Grass,Fighting,,C:\Users\Newsk\Downloads\pokemon\data\images\chesnaught.png,120,120,1.0,RGBA,PNG,9.4345703125,True,0.6566666666666667,170.08373786407768,166.03296925566343,139.67172330097088,164.23896703074433,60.03352672811903,True
fennekin,Fire,,,C:\Users\Newsk\Downloads\pokemon\data\images\fennekin.png,120,120,1.0,RGBA,PNG,3.3466796875,True,0.8915277777777778,214.55121638924456,167.11075544174136,107.95710627400769,174.55193725992316,51.4863765619611,False
braixen,Fire,,,C:\Users\Newsk\Downloads\pokemon\data\images\braixen.png,120,120,1.0,RGBA,PNG,5.1630859375,True,0.8331944444444445,187.61074104912572,151.1119900083264,109.62905911740216,157.29606244796,63.27339930326781,False
delphox,Fire,Psychic,,C:\Users\Newsk\Downloads\pokemon\data\images\delphox.png,120,120,1.0,RGBA,PNG,6.720703125,True,0.6832638888888889,181.42359131769348,106.77461083095812,81.25191843893883,126.18506906380179,46.079609048646816,True
froakie,Water,,,C:\Users\Newsk\Downloads\pokemon\data\images\froakie.png,120,120,1.0,RGBA,PNG,3.2880859375,True,0.8943055555555556,142.67739816031536,186.70499342969777,187.40341655716162,173.62036268068331,51.809570389513866,False
frogadier,Water,,,C:\Users\Newsk\Downloads\pokemon\data\images\frogadier.png,120,120,1.0,RGBA,PNG,3.8955078125,True,0.8852777777777778,115.42191283292978,167.2863196125908,181.1949152542373,153.36444188861984,57.859416429753765,False
greninja,Water,Dark,,C:\Users\Newsk\Downloads\pokemon\data\images\greninja.png,120,120,1.0,RGBA,PNG,5.4443359375,True,0.8160416666666667,121.51944129860324,140.86145715364287,166.08909022272556,137.95414458286143,66.19193759089436,True
bunnelby,Normal,,,C:\Users\Newsk\Downloads\pokemon\data\images\bunnelby.png,120,120,1.0,RGBA,PNG,4.421875,True,0.8388888888888889,167.70172413793102,150.1353448275862,144.0491379310345,154.6938646551724,46.98561920035922,False
diggersby,Normal,Ground,,C:\Users\Newsk\Downloads\pokemon\data\images\diggersby.png,120,120,1.0,RGBA,PNG,6.59765625,True,0.6985416666666666,156.8539507026031,137.4738539507026,107.74061276203639,139.8789133840129,50.00716021178599,True
fletchling,Normal,Flying,,C:\Users\Newsk\Downloads\pokemon\data\images\fletchling.png,120,120,1.0,RGBA,PNG,2.2998046875,True,0.9388194444444444,163.78320090805903,127.43813847900114,115.42565266742338,136.9358887627696,67.35095220346979,True
fletchinder,Fire,Flying,,C:\Users\Newsk\Downloads\pokemon\data\images\fletchinder.png,120,120,1.0,RGBA,PNG,3.666015625,True,0.9030555555555555,153.189111747851,122.7836676217765,103.07163323782235,129.62772349570199,57.107570126248625,True
talonflame,Fire,Flying,,C:\Users\Newsk\Downloads\pokemon\data\images\talonflame.png,120,120,1.0,RGBA,PNG,6.365234375,True,0.8038194444444444,151.849203539823,130.6070796460177,122.34548672566372,136.0166530973451,49.97863658988791,True
scatterbug,Bug,,,C:\Users\Newsk\Downloads\pokemon\data\images\scatterbug.png,120,120,1.0,RGBA,PNG,2.3203125,True,0.9370138888888889,129.46196251378169,129.68467475192944,127.57001102535833,129.37701212789415,54.00793502270395,False
spewpa,Bug,,,C:\Users\Newsk\Downloads\pokemon\data\images\spewpa.png,120,120,1.0,RGBA,PNG,2.25390625,True,0.9170833333333334,186.04690117252932,181.26968174204356,175.31658291457288,182.0194170854271,72.01763861970694,False
vivillon,Bug,Flying,,C:\Users\Newsk\Downloads\pokemon\data\images\vivillon.png,120,120,1.0,RGBA,PNG,7.896484375,True,0.6259722222222222,169.40976606015596,107.64389157073896,135.88785740809507,129.33170014853323,52.64348873240465,True
litleo,Fire,Normal,,C:\Users\Newsk\Downloads\pokemon\data\images\litleo.png,120,120,1.0,RGBA,PNG,3.65234375,True,0.8745833333333333,157.40254706533776,136.39424141749723,114.82281284606866,140.21658194905868,53.37988476671051,True
pyroar,Fire,Normal,,C:\Users\Newsk\Downloads\pokemon\data\images\pyroar.png,120,120,1.0,RGBA,PNG,6.1650390625,True,0.7403472222222223,198.70607114201658,122.47633056967103,89.43380583043594,141.50217518052955,45.91328939774711,True
flabebe,Fairy,,,C:\Users\Newsk\Downloads\pokemon\data\images\flabebe.png,120,120,1.0,RGBA,PNG,3.6201171875,True,0.899513888888889,176.86731167933655,153.68348306841742,131.66413268832068,158.1052418797512,57.86106499441934,False
floette,Fairy,,,C:\Users\Newsk\Downloads\pokemon\data\images\floette.png,120,120,1.0,RGBA,PNG,4.1044921875,True,0.9029861111111112,162.7916964924839,161.83392984967787,142.5025053686471,159.91651968503936,61.992257605340924,False
florges,Fairy,,,C:\Users\Newsk\Downloads\pokemon\data\images\florges.png,120,120,1.0,RGBA,PNG,6.7041015625,True,0.794375,138.83789260385004,141.46268152651132,135.85545423843297,140.03864572779466,44.97356895806535,False
skiddo,Grass,,,C:\Users\Newsk\Downloads\pokemon\data\images\skiddo.png,120,120,1.0,RGBA,PNG,4.0126953125,True,0.8691666666666666,128.4156050955414,141.80467091295117,128.22664543524417,136.25344532908704,60.528597852766744,False
gogoat,Grass,,,C:\Users\Newsk\Downloads\pokemon\data\images\gogoat.png,120,120,1.0,RGBA,PNG,5.5732421875,True,0.809375,128.08488160291438,143.57704918032786,125.20983606557377,136.85102877959926,56.85022893975246,False
pancham,Fighting,,,C:\Users\Newsk\Downloads\pokemon\data\images\pancham.png,120,120,1.0,RGBA,PNG,3.044921875,True,0.8920833333333333,148.34942084942085,149.4086229086229,136.75032175032175,147.64887516087515,82.24065456462911,False
pangoro,Fighting,Dark,,C:\Users\Newsk\Downloads\pokemon\data\images\pangoro.png,120,120,1.0,RGBA,PNG,6.662109375,True,0.6741666666666667,125.60635123614664,126.63746803069054,122.77962489343564,125.88936999147484,61.84161403740893,True
furfrou,Normal,,,C:\Users\Newsk\Downloads\pokemon\data\images\furfrou.png,120,120,1.0,RGBA,PNG,4.2509765625,True,0.8375694444444445,209.3946130825139,205.0765284309534,195.40444634459172,205.26501838392477,53.74222814162459,False
espurr,Psychic,,,C:\Users\Newsk\Downloads\pokemon\data\images\espurr.png,120,120,1.0,RGBA,PNG,3.0849609375,True,0.8936111111111111,164.11684073107048,163.177545691906,185.53198433420366,166.0068009138381,36.15669877466921,False
meowstic-male,Psychic,,,C:\Users\Newsk\Downloads\pokemon\data\images\meowstic-male.png,120,120,1.0,RGBA,PNG,4.2490234375,True,0.8529861111111111,106.72933396315541,142.05904581955596,161.2153991497402,133.6792862541332,65.30161671986332,False
honedge,Steel,Ghost,,C:\Users\Newsk\Downloads\pokemon\data\images\honedge.png,120,120,1.0,RGBA,PNG,4.3369140625,True,0.8663194444444444,125.95636363636363,148.89298701298702,147.42077922077922,141.86710493506493,54.022783685427534,True
doublade,Steel,Ghost,,C:\Users\Newsk\Downloads\pokemon\data\images\doublade.png,120,120,1.0,RGBA,PNG,6.1865234375,True,0.8025694444444444,178.49314104818853,152.49349278930708,152.66549419627154,160.2869957791066,52.60350555652176,True
aegislash-blade,Steel,Ghost,,C:\Users\Newsk\Downloads\pokemon\data\images\aegislash-blade.png,120,120,1.0,RGBA,PNG,5.6728515625,True,0.8077777777777778,161.41473988439307,149.63439306358381,125.66329479768787,150.42401156069366,59.0334512001239,True
spritzee,Fairy,,,C:\Users\Newsk\Downloads\pokemon\data\images\spritzee.png,120,120,1.0,RGBA,PNG,2.5146484375,True,0.9220138888888889,198.8165627782725,159.80854853072128,172.2813891362422,172.89384861976848,57.430222248826944,False
aromatisse,Fairy,,,C:\Users\Newsk\Downloads\pokemon\data\images\aromatisse.png,120,120,1.0,RGBA,PNG,5.2431640625,True,0.7979861111111111,202.09281540048127,138.77724303884497,161.69852182880715,160.3216249570299,47.77652759148406,False
swirlix,Fairy,,,C:\Users\Newsk\Downloads\pokemon\data\images\swirlix.png,120,120,1.0,RGBA,PNG,2.396484375,True,0.891875,225.47848426461144,218.28131021194605,221.78612716763007,220.83281438664096,37.388360983240155,False
slurpuff,Fairy,,,C:\Users\Newsk\Downloads\pokemon\data\images\slurpuff.png,120,120,1.0,RGBA,PNG,3.6904296875,True,0.8204166666666667,220.92034029389018,191.2525135344161,199.1214230471771,201.0202494199536,44.22119804992464,False
inkay,Dark,Psychic,,C:\Users\Newsk\Downloads\pokemon\data\images\inkay.png,120,120,1.0,RGBA,PNG,2.611328125,True,0.9155555555555556,180.73190789473685,178.9909539473684,191.76644736842104,180.9679054276316,51.55862263388213,True
malamar,Dark,Psychic,,C:\Users\Newsk\Downloads\pokemon\data\images\malamar.png,120,120,1.0,RGBA,PNG,6.244140625,True,0.7796527777777778,164.0690198550268,175.78064922786007,192.29561928774032,174.16157863220926,44.68459195331822,True
binacle,Rock,Water,,C:\Users\Newsk\Downloads\pokemon\data\images\binacle.png,120,120,1.0,RGBA,PNG,4.66796875,True,0.8495138888888889,164.15920627595756,162.68850946008305,144.88094139363176,161.09818504845407,56.30119504615915,True
barbaracle,Rock,Water,,C:\Users\Newsk\Downloads\pokemon\data\images\barbaracle.png,120,120,1.0,RGBA,PNG,9.3779296875,True,0.6867361111111111,151.63511416537352,147.51252493903792,134.951673686544,147.31324207492793,66.26840406452435,True
skrelp,Poison,Water,,C:\Users\Newsk\Downloads\pokemon\data\images\skrelp.png,120,120,1.0,RGBA,PNG,2.9365234375,True,0.9273611111111111,151.70267686424475,120.90917782026769,124.07074569789675,130.47685277246654,48.106084255517764,True
dragalge,Poison,Dragon,,C:\Users\Newsk\Downloads\pokemon\data\images\dragalge.png,120,120,1.0,RGBA,PNG,6.265625,True,0.8311805555555556,160.84204031262854,118.11846976552859,116.87782805429865,130.75138420403127,43.03843793880922,True
clauncher,Water,,,C:\Users\Newsk\Downloads\pokemon\data\images\clauncher.png,120,120,1.0,RGBA,PNG,2.8544921875,True,0.9222916666666666,136.95889186773906,186.1823056300268,189.6425379803396,171.85897140303842,49.77205872574495,False
clawitzer,Water,,,C:\Users\Newsk\Downloads\pokemon\data\images\clawitzer.png,120,120,1.0,RGBA,PNG,6.4033203125,True,0.7572916666666667,99.47181688125895,139.36938483547925,170.19599427753934,130.9542454935622,46.389755298614595,False
helioptile,Electric,Normal,,C:\Users\Newsk\Downloads\pokemon\data\images\helioptile.png,120,120,1.0,RGBA,PNG,3.3505859375,True,0.8942361111111111,164.17005909389363,161.5732107682206,116.38214051214707,157.19788640840446,60.674499121057174,True
heliolisk,Electric,Normal,,C:\Users\Newsk\Downloads\pokemon\data\images\heliolisk.png,120,120,1.0,RGBA,PNG,3.81640625,True,0.8874305555555555,168.99383096853794,151.77976557680444,103.64713140037014,151.43965083281924,58.31622081091247,True
tyrunt,Rock,Dragon,,C:\Users\Newsk\Downloads\pokemon\data\images\tyrunt.png,120,120,1.0,RGBA,PNG,4.3955078125,True,0.8433333333333333,131.87367021276594,114.21985815602837,107.51551418439716,118.73405274822694,52.51307377214314,True
tyrantrum,Rock,Dragon,,C:\Users\Newsk\Downloads\pokemon\data\images\tyrantrum.png,120,120,1.0,RGBA,PNG,8.1884765625,True,0.6828472222222222,160.87584847821327,128.61944383621633,123.70987519159185,137.70441799868624,62.77554734775975,True
amaura,Rock,Ice,,C:\Users\Newsk\Downloads\pokemon\data\images\amaura.png,120,120,1.0,RGBA,PNG,3.18359375,True,0.891875,163.46371226718048,196.36929993577394,208.2562620423892,187.88564290301863,39.50698255910959,True
aurorus,Rock,Ice,,C:\Users\Newsk\Downloads\pokemon\data\images\aurorus.png,120,120,1.0,RGBA,PNG,4.9462890625,True,0.7892361111111111,174.1314662273476,194.7657331136738,206.52652388797364,189.93681746293245,45.16712965498405,True
sylveon,Fairy,,,C:\Users\Newsk\Downloads\pokemon\data\images\sylveon.png,120,120,1.0,RGBA,PNG,4.458984375,True,0.8525,207.77118644067798,185.00047080979283,195.5710922787194,193.0139656308851,45.96101010538183,False
hawlucha,Fighting,Flying,,C:\Users\Newsk\Downloads\pokemon\data\images\hawlucha.png,120,120,1.0,RGBA,PNG,5.1474609375,True,0.8311805555555556,145.7058823529412,153.89345948169478,135.7239819004525,149.37405347593585,58.57890744078807,True
dedenne,Electric,Fairy,,C:\Users\Newsk\Downloads\pokemon\data\images\dedenne.png,120,120,1.0,RGBA,PNG,3.3447265625,True,0.9006944444444445,164.72727272727272,143.42377622377623,96.03286713286714,144.39095804195804,69.93201087759634,True
carbink,Rock,Fairy,,C:\Users\Newsk\Downloads\pokemon\data\images\carbink.png,120,120,1.0,RGBA,PNG,2.7548828125,True,0.9005555555555556,142.14664804469274,146.0391061452514,164.67877094972067,147.00018296089385,60.01554714254033,True
goomy,Dragon,,,C:\Users\Newsk\Downloads\pokemon\data\images\goomy.png,120,120,1.0,RGBA,PNG,2.1904296875,True,0.9206944444444445,198.88528896672506,188.41418563922943,210.70665499124343,194.08638704028021,35.259368334147084,False
sliggoo,Dragon,,,C:\Users\Newsk\Downloads\pokemon\data\images\sliggoo.png,120,120,1.0,RGBA,PNG,3.5302734375,True,0.8893055555555556,197.00250941028858,183.40150564617315,207.31493099121707,190.19433626097867,41.95693113860317,False
goodra,Dragon,,,C:\Users\Newsk\Downloads\pokemon\data\images\goodra.png,120,120,1.0,RGBA,PNG,4.998046875,True,0.8072222222222223,197.09546109510086,182.2456772334294,207.75036023054756,189.59329646974064,40.660660467337856,False
klefki,Steel,Fairy,,C:\Users\Newsk\Downloads\pokemon\data\images\klefki.png,120,120,1.0,RGBA,PNG,3.8603515625,True,0.9082638888888889,168.3012869038607,162.73580620741862,155.4784254352763,163.5725435276306,53.37017716041942,True
phantump,Ghost,Grass,,C:\Users\Newsk\Downloads\pokemon\data\images\phantump.png,120,120,1.0,RGBA,PNG,3.4921875,True,0.89,113.34785353535354,107.55429292929293,94.47916666666667,107.79600315656565,46.24767426361622,True
trevenant,Ghost,Grass,,C:\Users\Newsk\Downloads\pokemon\data\images\trevenant.png,120,120,1.0,RGBA,PNG,8.2783203125,True,0.7317361111111111,118.95935801190784,120.69091379756665,99.62231426352575,117.771358270774,40.15090814061643,True
pumpkaboo-average,Ghost,Grass,,C:\Users\Newsk\Downloads\pokemon\data\images\pumpkaboo-average.png,120,120,1.0,RGBA,PNG,2.5673828125,True,0.9127083333333333,140.96579156722356,106.82736674622116,88.81463802704853,114.9813046937152,45.29845989939615,True
gourgeist-average,Ghost,Grass,,C:\Users\Newsk\Downloads\pokemon\data\images\gourgeist-average.png,120,120,1.0,RGBA,PNG,3.9833984375,True,0.8539583333333334,177.09652876842605,137.31906799809795,108.33761293390394,145.90864289110795,61.90144825806917,True
bergmite,Ice,,,C:\Users\Newsk\Downloads\pokemon\data\images\bergmite.png,120,120,1.0,RGBA,PNG,2.732421875,True,0.9,176.0715277777778,212.91041666666666,225.62708333333333,203.34528888888886,38.89178860819236,False
avalugg,Ice,,,C:\Users\Newsk\Downloads\pokemon\data\images\avalugg.png,120,120,1.0,RGBA,PNG,6.4931640625,True,0.7181944444444445,140.6084277969443,185.67767373090192,212.0179891572203,175.20476515524888,40.31855530681111,False
noibat,Flying,Dragon,,C:\Users\Newsk\Downloads\pokemon\data\images\noibat.png,120,120,1.0,RGBA,PNG,3.9921875,True,0.8920138888888889,165.65852090032155,136.9273311897106,163.16077170418006,148.5085691318328,55.58147148175129,True
noivern,Flying,Dragon,,C:\Users\Newsk\Downloads\pokemon\data\images\noivern.png,120,120,1.0,RGBA,PNG,5.4541015625,True,0.8486111111111111,99.4954128440367,113.77706422018349,119.25366972477065,110.13118348623853,54.46772355807942,True
xerneas,Fairy,,,C:\Users\Newsk\Downloads\pokemon\data\images\xerneas.png,120,120,1.0,RGBA,PNG,7.75,True,0.7973611111111111,152.7254969156957,147.56888279643593,139.4643591501028,148.18679472241263,58.18022397126141,False
yveltal,Dark,Flying,,C:\Users\Newsk\Downloads\pokemon\data\images\yveltal.png,120,120,1.0,RGBA,PNG,8.5048828125,True,0.6820833333333334,101.65093927479249,69.97619047619048,76.44058540847531,80.18388138925295,52.24352671377082,True
zygarde-50,Dragon,Ground,,C:\Users\Newsk\Downloads\pokemon\data\images\zygarde-50.png,120,120,1.0,RGBA,PNG,7.43359375,True,0.7189583333333334,105.00296515937731,116.0429948109711,72.61798863355573,107.7915752409192,63.12016850023538,True
diancie,Rock,Fairy,,C:\Users\Newsk\Downloads\pokemon\data\images\diancie.png,120,120,1.0,RGBA,PNG,4.4697265625,True,0.8525,172.72128060263654,147.8069679849341,169.47128060263654,157.7260790960452,59.50918983847766,True
hoopa-confined,Psychic,Ghost,,C:\Users\Newsk\Downloads\pokemon\data\images\hoopa-confined.png,120,120,1.0,RGBA,PNG,4.716796875,True,0.8542361111111111,191.91329204383038,154.8632682229633,142.94807050976655,164.58289280609813,43.973449200351936,True
volcanion,Fire,Water,,C:\Users\Newsk\Downloads\pokemon\data\images\volcanion.png,120,120,1.0,RGBA,PNG,7.515625,True,0.7288194444444445,174.8676056338028,103.2135723431498,94.45556978233034,123.63971600512164,38.909603191096885,True
rowlet,Grass,Flying,,C:\Users\Newsk\Downloads\pokemon\data\images\rowlet.png,120,120,1.0,RGBA,PNG,3.8759765625,True,0.9296527777777778,172.81342546890426,170.23692003948668,148.45212240868707,168.52382823297137,38.84887974248312,True
dartrix,Grass,Flying,,C:\Users\Newsk\Downloads\pokemon\data\images\dartrix.png,120,120,1.0,RGBA,PNG,6.205078125,True,0.8859027777777778,177.48813146682897,168.0249543517955,150.26597687157638,168.8299208764455,45.92346671632172,True
